Voltage A RMS,Average Voltage A RMS,Frequency,Average Frequency
210.84,209.40676666666667,59.9952,60.005151000000005
208.05,209.40959999999998,59.9592,59.999190000000006
208.26,209.4042,60.0312,60.004715
210.58,209.41033333333334,58.3397,59.99931666666666
203.66,209.39686666666665,60.0096,59.99924466666666
206.66,209.38473333333332,60.0168,59.993729666666674
208.97,209.3937,61.7094,60.00484866666667
207.94,209.3706,59.9592,60.00460866666667
208.97,209.37193333333335,58.4078,59.99373033333333
208.83,209.38773333333333,61.6865,59.999247999999994
207.75,209.38806666666667,59.9808,60.004605
207.96,209.38613333333333,60.0312,59.999137999999995
210.99,209.39333333333335,58.3397,59.99349966666667
210.95,209.38276666666667,60.0312,59.99361966666666
209.69,209.39759999999998,61.7094,60.004761333333335
212.16,209.41446666666664,59.9916,60.004845333333336
212.88,209.416,59.9628,60.004617333333336
213.77,209.43103333333332,60.0312,59.99915033333333
211.22,209.43713333333332,58.3397,59.999037
207.47,209.4273,61.7094,59.998909999999995
206.45,209.42026666666666,58.4078,59.999023666666666
202.99,209.41083333333333,59.9592,59.993240666666665
208.87,209.402,60.0312,59.99872033333333
211.28,209.39843333333332,59.9952,59.993133333333326
208.84,209.37916666666666,59.9628,59.992905333333326
207.08,209.36839999999998,61.7055,60.00401133333333
214.38,209.37603333333334,58.4078,59.998720000000006
212.3,209.38023333333334,61.7094,60.004554
206.25,209.3545,58.3669,59.99328533333333
205.55,209.352,60.0024,59.998725666666665
209.89,209.34633333333335,61.7094,60.00454766666667
213.11,209.35133333333334,59.9664,60.00433166666667
212.59,209.37166666666667,58.401,59.99343066666667
210.41,209.37730000000002,59.9556,59.99319066666667
209.93,209.39336666666668,61.7322,60.00437433333334
213.87,209.41256666666666,58.3908,59.99903833333334
211.98,209.44283333333334,59.9592,59.99902633333334
207.99,209.43886666666668,61.7436,60.00473433333334
209.59,209.43506666666664,59.9988,59.99915933333334
208.98,209.42356666666666,58.3397,59.993521
208.26,209.4202,61.7398,59.999336333333325
206.74,209.41253333333333,58.3805,59.99940433333333
212.11,209.41850000000002,59.9592,59.99935633333333
209.5,209.4039,60.0312,59.99935633333333
204.88,209.39023333333333,59.9952,59.99936833333333
210.69,209.39196666666666,61.6827,59.999266666666664
211.68,209.397,58.3976,59.99934633333333
210.43,209.39406666666667,61.7094,60.00507233333334
209.86,209.4067,58.3397,59.993891000000005
209.09,209.39856666666665,60.0312,59.999359000000005
211.66,209.39366666666666,59.9952,59.999359000000005
203.56,209.3761333333333,61.7055,60.00518
205.73,209.34923333333333,58.3771,59.993945333333336
211.21,209.34636666666668,59.9952,59.99935033333334
210.79,209.3519,59.9592,59.99935033333334
211.72,209.37313333333333,61.7475,60.00507133333334
210.08,209.37476666666666,58.3737,59.99966633333334
210.15,209.38246666666666,59.9592,59.99966633333334
205.38,209.37363333333332,61.7475,60.00538733333333
215.07,209.41163333333333,58.3737,60.00006633333333
210.1,209.42680000000001,59.9628,59.99999433333333
205.02,209.4067,60.0096,59.99992233333333
206.77,209.38363333333334,60.0132,60.00000633333333
207.1,209.3725,59.9592,59.99998233333333
205.02,209.34713333333332,60.0132,59.99420133333333
206.92,209.33986666666667,60.0132,59.99967766666667
209.18,209.35603333333333,59.9556,59.993819
206.4,209.35643333333334,61.7513,60.00507766666667
209.52,209.34266666666667,58.3737,59.999744666666665
209.08,209.34763333333333,59.9592,59.99967266666667
209.36,209.34933333333333,60.0312,59.99967266666667
205.27,209.33079999999998,59.9952,59.99408566666666
211.22,209.3421,59.9592,59.999370666666664
210.6,209.33713333333333,60.0312,59.999370666666664
212.89,209.3421,59.9952,59.999370666666664
207.64,209.33329999999998,59.9592,59.999358666666666
208.1,209.32263333333333,60.0312,59.999370666666664
208.71,209.32743333333335,59.9952,59.999370666666664
206.04,209.30723333333333,59.9592,59.999358666666666
210.11,209.3098,60.0312,59.999370666666664
204.37,209.29416666666665,59.9952,59.999370666666664
213.56,209.29466666666667,61.7055,59.99935766666667
207.48,209.2713,58.3771,59.99936900000001
206.51,209.258,61.6713,60.00495599999999
211.98,209.25983333333332,58.3737,59.993837
209.8,209.26456666666667,61.7475,60.005083
213.32,209.29160000000002,58.3737,59.994091
208.52,209.29233333333332,59.9556,59.99926166666667
210.13,209.28846666666666,60.0348,59.999381666666665
213.69,209.30496666666667,59.9952,59.99942966666667
216.02,209.33586666666667,59.9592,59.99929766666667
212.05,209.33533333333332,60.0312,59.999381666666665
206.05,209.3195,59.9952,59.993794666666666
209.53,209.32346666666666,59.9592,59.99898866666666
207.75,209.31036666666668,60.0312,59.99908466666666
205.48,209.29603333333333,59.9952,59.99916866666666
211.55,209.28953333333334,59.9592,59.993246
210.16,209.28756666666666,60.0312,59.993366
211.1,209.29456666666667,59.9952,59.998805000000004
207.91,209.29350000000002,59.9592,59.998685
211.58,209.28966666666668,60.0312,59.998769
210.78,209.30786666666665,59.9952,59.99878100000001
210.13,209.3114,59.9592,59.99864900000001
207.82,209.28323333333333,60.0312,59.998769
204.78,209.27336666666667,59.9952,59.998769
205.22,209.26653333333334,59.9592,59.99864900000001
208.17,209.2581,60.0312,59.998769
209.69,209.25796666666668,59.9952,59.998769
208.26,209.22996666666666,59.9592,59.99864900000001
210.61,209.2425,60.0312,59.998769
212.99,209.25459999999998,59.9952,59.998769
206.7,209.22423333333333,59.9592,59.99864900000001
211.94,209.24233333333333,60.0312,59.998769
205.72,209.2372,59.97,59.998685
204.34,209.22313333333335,59.9808,59.992923
206.23,209.20736666666667,60.0348,59.99846
205.67,209.19813333333335,59.9808,59.998472
207.51,209.20436666666666,59.9736,59.99834
209.7,209.20446666666666,60.0312,59.99846
211.49,209.2231,59.9952,59.998472
209.91,209.22133333333335,59.9592,59.99262533333333
209.55,209.21343333333334,60.0312,59.99274533333333
208.75,209.2168,59.9952,59.99816166666666
207.48,209.20579999999998,59.9592,59.99802966666666
211.5,209.21176666666668,60.0312,59.992435666666665
211.86,209.22473333333332,59.9952,59.99790866666666
211.38,209.2394,59.9592,59.99771666666666
209.57,209.23766666666668,60.0312,59.99794466666666
213.2,209.24433333333334,59.9952,59.99784866666666
208.42,209.25230000000002,58.3533,59.99236366666667
206.71,209.24903333333333,61.7322,59.99826166666667
210.23,209.26016666666666,59.9952,59.99816566666667
208.42,209.2598,59.9592,59.99803366666667
207.97,209.2339,60.0312,59.99827366666667
208.33,209.22973333333331,59.9736,59.99248766666666
207.47,209.23426666666666,59.9808,59.997730999999995
212.29,209.241,60.0312,59.997971
206.06,209.22683333333333,59.988,59.997827
212.55,209.24583333333334,59.9664,59.997730999999995
207.86,209.24699999999999,60.0312,59.997971
208.04,209.25023333333334,59.9916,59.997839
210.84,209.26476666666667,59.9628,59.997730999999995
211.34,209.27846666666667,60.0312,59.997971
207.49,209.28959999999998,59.9736,59.997778999999994
208.63,209.27970000000002,59.9808,59.997730999999995
212.28,209.2912,60.0312,59.997971
205.61,209.2763666666667,59.9916,59.997875
207.22,209.2771,59.9628,59.997730999999995
213.46,209.2786,60.0312,59.997971
202.85,209.24803333333335,59.9952,59.997851
204.2,209.23186666666666,59.9592,59.997730999999995
209.78,209.24633333333333,60.0312,59.997971
206.55,209.21793333333332,58.3397,59.99240466666666
205.45,209.18193333333335,61.7094,59.99804666666667
205.45,209.17329999999998,60.0312,59.99828666666667
208.77,209.17276666666666,59.9952,59.99820266666667
208.66,209.18163333333334,58.3703,59.992750333333326
210.67,209.18253333333334,61.7132,59.998597
213.87,209.20293333333333,58.3397,59.99297066666666
209.15,209.21106666666665,60.0132,59.993018666666664
204.91,209.2103,60.0132,59.993198666666665
208.92,209.20766666666668,61.7094,59.99879266666667
206.18,209.19743333333335,59.9592,59.99867266666667
207.77,209.17843333333332,60.0312,59.99891266666667
209.52,209.17626666666666,59.9844,59.99876866666667
209.45,209.1739,59.97,59.99867266666667
209.12,209.1842333333333,60.0312,59.99891266666667
211.83,209.18696666666665,58.3397,59.99327433333333
207.98,209.17936666666665,61.7094,59.99898833333333
208.59,209.16646666666668,58.4078,59.99381700000001
218.72,209.17626666666666,59.9592,59.99358900000001
203.72,209.1716,61.7055,59.999278000000004
205.46,209.17186666666666,60.0348,59.99953
207.88,209.15273333333334,59.9844,59.999434
209.17,209.15576666666666,59.97,59.99929
209.21,209.15486666666666,60.0312,59.99953
210.3,209.14303333333334,59.9952,59.999410000000005
209.81,209.1391,59.9592,59.99929
210.34,209.15016666666668,58.4078,59.99413066666666
211.35,209.1574,59.9592,59.99387866666667
209.35,209.15506666666667,60.0204,59.99396266666667
208.04,209.1647,61.7208,59.99984666666667
213.1,209.16436666666667,59.9952,59.99976266666667
211.65,209.1688,59.97,59.99963066666667
207.62,209.16466666666668,60.0204,59.99983466666667
205.08,209.15633333333335,59.9952,59.999726666666675
205.36,209.1445,59.9736,59.999642666666674
206.81,209.15356666666668,58.3942,59.994426
209.53,209.15846666666667,59.9592,59.994186
204.62,209.13166666666666,61.7398,60.00000133333334
208.59,209.13573333333335,60.0024,60.000145333333336
207.41,209.1276,59.9772,59.999965333333336
207.44,209.1175,59.9988,59.999977333333334
208.53,209.1206,58.3873,59.99473766666666
211.41,209.13453333333334,59.9592,59.994497666666675
207.34,209.1263,61.7475,60.00033866666667
205.39,209.10246666666666,59.9952,60.00045866666666
204.87,209.09406666666666,59.9952,60.00033866666666
208.94,209.08363333333332,59.9916,60.00573166666666
208.95,209.09176666666667,58.3771,59.994750999999994
207.75,209.07383333333334,61.6903,60.000365333333335
208.66,209.07406666666668,59.9952,60.000281333333334
207.46,209.06323333333333,58.3908,59.99505333333333
208.98,209.05413333333334,59.9592,59.99483733333333
208.25,209.0444,60.0276,59.99492133333333
208.56,209.0463,59.9988,59.99505333333333
205.36,209.01896666666667,59.9592,59.99481333333333
209.4,208.98983333333334,61.7475,60.00065433333333
209.0,208.98326666666668,58.3737,59.99536933333333
207.52,208.97626666666665,59.9556,59.99518933333333
211.19,208.98643333333334,60.0312,59.99523733333333
211.16,208.97536666666667,59.9988,59.99536933333333
208.3,208.96863333333332,59.9556,59.99514133333333
208.55,208.96446666666665,60.0132,59.99517733333333
208.34,208.96216666666666,60.0168,59.99536933333333
206.38,208.95623333333333,59.9592,59.99512933333333
211.62,208.9769,60.0132,59.99518933333333
207.85,208.97683333333333,60.0132,59.99536933333333
209.46,208.9668,59.9592,59.99512933333333
206.32,208.96290000000002,60.0276,59.99523733333333
207.35,208.95923333333332,59.9988,59.99536933333333
209.54,208.96166666666667,59.9592,59.99512933333333
211.9,208.98170000000002,60.0312,59.99524933333333
211.03,208.98746666666665,59.9952,59.99536933333333
209.4,208.98916666666668,59.9592,59.99512933333333
211.06,208.99656666666667,60.0312,59.99524933333333
203.97,208.9686,59.9952,59.99536933333333
211.51,208.9871,61.6865,60.006412
203.94,208.96363333333332,58.3942,59.99523433333333
206.01,208.9555,59.9952,59.99535433333333
204.59,208.93183333333334,59.9592,59.99511433333333
205.06,208.91209999999998,60.0312,59.99523433333333
213.04,208.9245,59.9952,59.99535433333333
209.99,208.93623333333335,59.9592,59.99511433333333
213.64,208.93826666666666,60.0312,59.99523433333333
205.55,208.9209,59.9952,59.99535433333333
209.15,208.9368,59.9592,59.99511433333333
209.99,208.94213333333335,60.0312,59.99523433333333
209.72,208.9539,59.9952,59.99535433333333
204.46,208.93036666666666,59.9556,59.99510233333333
211.41,208.93589999999998,60.0348,59.99523433333333
207.96,208.92936666666665,59.9952,59.99535433333333
212.35,208.94813333333335,59.9592,59.99511433333333
208.81,208.95753333333334,60.0312,60.00063933333333
209.98,208.96686666666665,59.9952,59.995052333333334
203.08,208.94293333333331,59.9592,59.994812333333336
213.66,208.96196666666668,60.0312,59.99493233333333
210.74,208.94833333333332,59.9952,59.995052333333334
207.53,208.95633333333333,59.9592,59.994812333333336
207.48,208.96533333333332,60.0312,59.99493233333333
206.07,208.95646666666667,59.9952,59.995052333333334
211.16,208.96536666666668,59.9628,59.994824333333334
210.71,208.96313333333333,60.0276,59.99493233333333
211.26,208.96833333333333,59.9952,59.995052333333334
208.27,208.96290000000002,59.9592,59.994812333333336
208.18,208.95183333333335,60.0312,60.000337333333334
210.21,208.94480000000001,59.9952,59.994750333333336
210.66,208.941,59.9592,59.99451033333333
212.36,208.94853333333333,60.0312,59.99463033333333
209.62,208.93953333333334,59.9952,59.994750333333336
211.67,208.93836666666667,59.9592,59.99451033333333
207.24,208.9419,60.0312,59.994702333333336
205.87,208.94293333333331,59.9952,59.994762333333334
207.06,208.9514,59.9592,59.99451033333333
210.64,208.95293333333333,60.0312,59.99465433333334
202.78,208.9168,59.9952,59.994762333333334
208.05,208.91156666666666,59.9592,59.99451033333333
211.64,208.93793333333332,60.0312,59.99463033333333
207.25,208.9275,59.9772,59.99469033333333
207.12,208.93986666666666,59.9772,59.99451033333333
205.75,208.92336666666668,60.0312,59.99463033333333
208.06,208.9157,59.9916,59.99473833333334
212.02,208.92136666666667,59.9628,59.99451033333333
206.42,208.92149999999998,60.0312,59.99463033333333
211.45,208.93676666666667,59.9952,59.994750333333336
211.57,208.9534,59.9592,59.99451033333333
210.21,208.97,60.0312,59.99463033333333
208.17,208.9739,59.9952,59.994750333333336
209.43,208.96506666666664,59.9592,59.99451033333333
213.82,208.98036666666667,58.4078,59.989231
205.18,208.96936666666667,61.7094,59.99505299999999
205.52,208.96353333333332,59.9592,59.99481299999999
207.13,208.95113333333336,60.0312,59.994992999999994
208.78,208.9514,59.9916,60.000328999999994
207.25,208.93936666666667,59.9628,60.000220999999996
209.8,208.93406666666667,60.0312,59.99464
213.47,208.94286666666667,59.9952,59.994748
206.88,208.9275,59.9592,59.994507999999996
209.23,208.93303333333336,60.0312,59.994628
203.5,208.9115,59.9844,59.994712
209.27,208.92253333333335,59.97,59.994507999999996
205.45,208.91850000000002,60.0312,59.994688
210.11,208.922,59.9916,59.994724
204.08,208.90326666666667,59.9628,59.994507999999996
204.35,208.89573333333334,60.0312,59.99464
209.27,208.89783333333332,58.3397,59.98922966666667
206.82,208.89589999999998,61.7055,59.99481066666667
207.46,208.88753333333335,60.0348,60.000460999999994
206.4,208.8743,59.988,59.994723
208.24,208.8562,59.9664,59.994507
207.84,208.8462,60.0312,59.994627
212.65,208.86153333333334,59.9952,59.994747000000004
207.6,208.85933333333335,58.3533,59.989154000000006
211.72,208.86313333333334,61.7322,60.00046233333333
211.69,208.8899,59.9952,60.00041433333333
207.58,208.89296666666667,59.9592,60.00022233333333
208.94,208.89286666666666,60.0312,59.99462833333334
205.58,208.885,58.3363,59.989218666666666
212.54,208.8969,61.7132,60.000236666666666
212.04,208.9076,60.0312,59.994719
213.15,208.9256,59.9952,59.994767
206.63,208.92116666666666,59.9592,59.994527000000005
208.63,208.9133,60.0312,60.00016533333333
206.26,208.89766666666668,58.3397,59.994527000000005
207.62,208.89076666666668,61.7094,59.994527000000005
213.59,208.89553333333333,60.0312,59.994659000000006
211.3,208.89026666666666,58.3397,59.98924866666667
208.75,208.8735333333333,61.7094,59.99484266666666
209.35,208.8673,60.0312,60.000481
211.51,208.8807666666667,58.3397,59.98924866666667
204.87,208.87550000000002,61.7094,60.000254
212.43,208.90696666666668,60.0312,60.000493999999996
209.85,208.91023333333334,59.97,60.00029
207.07,208.8962,58.3976,59.99496466666666
205.55,208.88523333333333,61.7094,60.00078666666667
212.72,208.90403333333333,59.9808,59.99503766666666
207.62,208.8815,58.3873,59.99496933333333
207.51,208.86553333333333,61.7094,59.99496933333333
208.64,208.8735,59.9952,60.000397
208.38,208.8829333333333,59.9628,60.000265
211.18,208.88723333333334,58.4044,59.98924833333333
211.13,208.88063333333335,59.9592,59.98922433333333
208.44,208.8668,61.7132,60.000265
208.72,208.86116666666666,60.0276,60.000505
210.28,208.8623333333333,58.3397,59.98919666666666
208.86,208.84563333333335,60.0312,59.99466466666666
210.48,208.84063333333333,61.7094,60.000498666666665
206.3,208.835,59.9952,59.994670666666664
208.45,208.8312,59.97,59.994574666666665
205.11,208.8183,60.0204,60.000177
209.66,208.82296666666667,58.3397,59.98884333333333
204.93,208.81693333333334,60.0204,59.994309666666666
204.65,208.79206666666667,60.006,59.99446566666667
209.18,208.791,59.9592,59.994225666666665
209.54,208.80653333333333,60.0312,59.99434566666667
203.52,208.78263333333334,61.7094,59.99443466666666
211.61,208.7824,59.988,59.999736
206.26,208.76850000000002,59.9988,59.994034000000006
206.52,208.75736666666666,58.3771,59.994158666666664
207.02,208.75046666666665,59.9592,59.993918666666666
210.88,208.74786666666668,60.0276,59.99402666666666
213.41,208.7807,59.9988,59.988337666666666
209.89,208.79456666666667,61.6903,59.999381666666665
210.64,208.7926666666667,58.3908,59.99403366666667
206.06,208.7769,59.9952,59.99415366666667
202.23,208.74526666666668,59.9592,59.98819266666667
212.27,208.75256666666667,61.7436,59.999425666666674
211.51,208.75709999999998,58.3771,59.99415199999999
207.05,208.7626666666667,59.9592,59.98819099999999
213.68,208.75803333333334,60.0096,59.993643999999996
210.97,208.76093333333333,60.0168,59.993824
203.23,208.75496666666666,59.9592,59.993655999999994
211.69,208.77136666666667,61.7475,59.999437
208.49,208.776,59.9952,59.999556999999996
211.02,208.79600000000002,58.3397,59.99397866666666
202.71,208.78196666666665,60.0312,59.99403866666666
208.65,208.78019999999998,59.9952,59.99417066666666
209.55,208.7907,59.9592,59.988197
208.87,208.78853333333333,60.0132,59.993662
214.43,208.8063666666667,61.7284,59.99955933333333
211.39,208.81313333333335,58.3397,59.993921
208.51,208.82393333333334,61.7475,59.999762
206.58,208.80846666666667,58.3737,59.994476999999996
212.53,208.8149,59.9592,59.99423699999999
208.19,208.79923333333332,60.0312,59.994356999999994
201.99,208.78040000000001,59.9952,59.994476999999996
209.25,208.78423333333333,59.9592,59.99423699999999
208.86,208.78473333333332,60.0312,59.994356999999994
205.1,208.7816,59.9952,59.994476999999996
209.15,208.77839999999998,59.9592,59.99423699999999
201.41,208.76853333333332,61.7475,60.000077999999995
209.12,208.75373333333334,58.3737,59.988972
210.64,208.76426666666666,61.6979,60.000041333333336
210.25,208.7767333333333,58.3839,59.989083333333326
205.81,208.75616666666667,59.9952,59.99448833333333
209.22,208.75423333333333,59.9592,59.98852733333333
207.89,208.73613333333333,60.0312,59.994052333333336
213.25,208.7519,59.9952,59.99418433333334
205.97,208.73803333333333,59.9592,59.99393233333333
204.23,208.70649999999998,60.0312,59.994052333333336
210.92,208.68949999999998,59.9952,59.99417233333334
208.24,208.67680000000001,59.9556,59.993920333333335
212.56,208.6985,60.0348,59.994052333333336
205.72,208.6858,59.9952,59.99417233333334
209.28,208.6909,59.9592,59.99393233333333
211.68,208.71156666666667,60.0312,59.994052333333336
205.36,208.69093333333333,59.9952,59.99417233333334
202.64,208.6658666666667,59.9592,59.99393233333333
207.34,208.65333333333334,60.0312,59.994052333333336
207.88,208.65323333333333,59.9952,59.99417233333334
212.43,208.65606666666667,59.9592,59.99393233333333
208.42,208.6482,60.0312,59.994052333333336
202.65,208.62326666666667,59.9952,59.99417233333334
199.56,208.59573333333333,59.9592,59.99393233333333
207.79,208.60576666666668,60.0312,59.994052333333336
208.6,208.61703333333332,59.9952,59.99417233333334
205.39,208.60776666666666,59.9592,59.99393233333333
207.22,208.59953333333334,60.0312,59.994052333333336
211.01,208.6087,59.9952,59.99417233333334
213.68,208.61893333333333,59.9592,59.99393233333333
211.74,208.61476666666667,60.0312,59.994052333333336
207.06,208.61596666666668,59.9952,59.99417233333334
211.25,208.61366666666666,59.9592,59.99393233333333
206.17,208.61516666666668,60.0312,59.99413633333334
206.81,208.62339999999998,59.9952,59.99418433333334
207.66,208.62816666666666,59.9592,59.99393233333333
207.37,208.63383333333334,60.0312,59.994100333333336
207.05,208.63230000000001,59.9916,59.99416033333333
205.77,208.6192,59.9628,59.99393233333333
212.47,208.62246666666667,60.0312,59.994052333333336
205.28,208.60703333333333,59.9736,59.994100333333336
206.06,208.5954,59.9808,59.99393233333333
201.53,208.57133333333334,60.0312,59.994052333333336
209.96,208.5796,59.988,59.994148333333335
207.32,208.56566666666666,59.9664,59.99393233333333
208.51,208.5545,60.0312,59.994052333333336
206.42,208.53796666666668,59.9916,59.99416033333333
204.41,208.52076666666667,59.9628,59.99393233333333
203.64,208.4889,60.0312,59.994052333333336
212.33,208.50193333333334,59.9952,59.99952533333333
207.32,208.50396666666668,59.9556,59.993603333333326
214.4,208.51786666666666,58.4112,59.988323333333334
204.16,208.50366666666667,61.7094,59.99415733333334
207.51,208.50213333333332,58.3703,59.988620999999995
213.66,208.5199,61.7132,59.994419666666666
208.63,208.52376666666666,59.9952,59.994467666666665
206.24,208.5036,58.3533,59.98887466666667
206.58,208.50533333333334,61.7322,59.99468866666666
205.59,208.48213333333334,59.9952,59.99478466666666
210.77,208.49183333333335,59.9592,59.99454466666666
207.43,208.4898,60.0312,59.99467666666666
209.33,208.48476666666667,59.9808,59.99473666666666
206.89,208.46993333333333,59.9736,59.99454466666666
204.45,208.4598,60.0312,59.99473666666666
204.19,208.445,59.9952,59.99478466666666
210.28,208.43833333333333,58.3737,59.98925966666667
206.43,208.44106666666667,61.7094,59.994985666666665
208.73,208.4461,59.9736,59.995021666666666
209.28,208.43216666666666,59.9772,59.994841666666666
206.16,208.4432,60.0348,59.99497366666667
211.92,208.46893333333333,59.9844,59.99505766666667
210.28,208.4706,59.97,59.994853666666664
205.16,208.46596666666667,60.0312,60.000492
209.93,208.4809,58.3397,59.98925966666667
208.46,208.49093333333332,61.7094,59.994853666666664
205.54,208.4801666666667,60.0312,59.99497366666667
203.33,208.4624,59.9952,60.000389999999996
205.99,208.4468,59.9592,59.99454333333334
208.66,208.42943333333335,60.0312,60.00018166666666
211.4,208.43693333333334,59.9952,60.00012166666666
208.83,208.45,59.9592,59.99994166666666
207.86,208.44646666666668,60.0312,59.99434766666666
208.03,208.45263333333332,59.9952,59.994467666666665
207.7,208.4524,58.3533,59.98887466666667
207.61,208.44603333333333,61.7322,59.99470066666666
211.99,208.4545,58.3397,59.98926633333334
209.35,208.45526666666666,61.7094,59.994860333333335
206.59,208.4378,60.0312,60.000498666666665
211.38,208.44913333333332,59.9772,59.99472466666666
208.78,208.44976666666668,59.9772,59.999956
213.95,208.4338666666667,60.0312,60.000195999999995
204.04,208.43493333333333,59.9916,59.994483
207.04,208.4402,58.3771,59.98895733333333
212.73,208.45636666666667,59.9952,59.98899333333333
212.74,208.46826666666666,59.9592,59.98895733333333
207.5,208.46256666666665,60.0312,59.98895733333333
208.6,208.4569,61.7094,59.99467133333333
207.97,208.45076666666668,59.9736,59.99471933333333
209.83,208.44906666666668,59.9808,59.99996266666666
205.11,208.42826666666667,60.0312,60.00020266666667
208.99,208.42706666666666,58.3397,59.99460033333333
207.76,208.42613333333335,60.0276,59.988956333333334
208.91,208.41216666666668,59.9988,59.98896833333333
206.55,208.39516666666668,59.9592,59.98893233333334
207.89,208.39606666666666,60.0132,59.988908333333335
206.03,208.3992333333333,60.0132,59.98896833333333
205.49,208.39966666666666,59.9556,59.988908333333335
207.01,208.40033333333332,60.0312,59.994364999999995
209.32,208.39963333333333,59.9988,59.994496999999996
206.6,208.40623333333335,59.9556,59.98854966666667
204.84,208.39373333333333,60.0348,59.98865766666667
208.94,208.39883333333333,61.7094,59.994431666666664
208.2,208.4013666666667,58.3397,59.98890133333333
210.92,208.40933333333334,60.0168,59.99433299999999
213.6,208.41663333333332,60.0096,59.99450099999999
209.39,208.42346666666666,59.9592,59.98854000000001
207.19,208.42946666666666,60.0312,59.988659999999996
211.02,208.44996666666665,59.9952,59.988659999999996
205.89,208.43980000000002,59.9592,59.988552000000006
213.04,208.45343333333332,60.0312,59.99406566666667
211.32,208.46533333333332,59.9952,59.988415333333336
211.66,208.47533333333334,59.9592,59.98829533333333
206.8,208.47313333333335,60.0312,59.993763333333334
209.42,208.47459999999998,59.9952,59.993883333333336
209.06,208.4773,59.9592,59.993655333333336
206.65,208.47093333333333,60.0312,59.993763333333334
207.72,208.4788,59.9952,59.993883333333336
211.53,208.4859,59.9592,59.98792233333334
207.72,208.48163333333332,60.0312,59.99344733333333
208.92,208.4863,59.9952,59.99357933333333
208.62,208.47773333333333,59.9592,59.993339333333324
207.63,208.46596666666667,61.7436,59.99915533333333
210.93,208.47473333333332,58.3771,59.993893666666665
210.05,208.47973333333331,59.9592,59.993713666666665
204.43,208.4667,61.7475,59.999482666666665
211.6,208.4841,58.3737,59.99419766666667
208.81,208.47473333333332,59.9592,59.99401766666667
207.91,208.47493333333335,60.0312,59.99407766666667
204.75,208.45923333333332,59.9952,59.99419766666667
205.89,208.4578,59.9592,59.99396966666667
212.96,208.4765,60.0132,59.99401766666667
205.11,208.4617333333333,60.0132,59.99419766666667
207.31,208.44643333333335,59.9592,59.993957666666674
209.32,208.44073333333333,60.024,59.99405366666667
204.91,208.42576666666668,60.0024,59.99419766666667
207.52,208.41396666666668,59.9592,59.993957666666674
209.46,208.43226666666666,60.0312,59.99407766666667
209.25,208.42473333333334,59.9952,59.98844
209.98,208.44486666666666,59.9592,59.99365666666667
209.71,208.4572,60.0312,59.99377666666667
208.83,208.47133333333335,59.9952,59.99389666666667
209.63,208.48656666666668,59.9592,59.99365666666667
209.98,208.47636666666668,60.0312,59.99377666666667
209.47,208.47463333333334,59.9952,59.99389666666667
209.62,208.46123333333335,59.9592,59.99365666666667
210.2,208.47673333333333,60.0312,59.99377666666667
207.79,208.47220000000002,59.9952,59.99389666666667
210.99,208.47553333333335,59.9592,59.99365666666667
206.72,208.46553333333335,60.0312,59.99377666666667
206.99,208.47396666666668,59.9952,59.99390866666667
209.31,208.46696666666665,59.9592,59.99365666666667
206.74,208.46290000000002,60.0312,59.99377666666667
207.85,208.4479,59.9952,59.99389666666667
211.11,208.45556666666667,59.9556,59.993644666666675
211.86,208.46183333333335,60.0348,59.99377666666667
206.8,208.47423333333333,59.9952,59.99389666666667
203.02,208.43876666666665,59.9592,59.99365666666667
201.66,208.4085,60.0312,59.99377666666667
206.83,208.40616666666665,59.9952,59.99389666666667
210.74,208.41703333333334,59.9592,59.99365666666667
205.11,208.41383333333334,60.0312,59.99377666666667
208.34,208.40443333333334,59.9952,59.99388466666667
210.03,208.40216666666666,59.9592,59.99365666666667
209.73,208.3970666666667,60.0312,59.99377666666667
205.42,208.38756666666666,59.9952,59.99389666666667
206.6,208.38230000000001,59.9592,59.99365666666667
209.56,208.38013333333333,58.4078,59.988365333333334
210.29,208.3789,61.7094,59.994199333333334
203.5,208.34936666666667,59.9592,59.99395933333333
203.59,208.32926666666665,60.0312,59.99407933333333
206.09,208.31066666666666,59.9952,59.994199333333334
209.16,208.31706666666668,59.9592,59.99395933333333
203.55,208.30933333333334,58.3908,59.98861133333333
201.85,208.29196666666667,61.7284,59.99450866666666
205.22,208.2739,59.9592,59.99426866666666
212.29,208.3056,60.0312,59.99438866666666
208.1,208.30576666666667,59.9952,59.99450866666666
209.29,208.29793333333333,59.9592,59.99426866666666
208.77,208.303,60.0312,59.99444866666666
208.1,208.30626666666666,59.9952,59.99450866666666
209.28,208.31803333333335,59.9592,59.99426866666666
210.56,208.32636666666667,60.0312,59.994400666666664
208.36,208.31416666666667,59.9736,59.99443666666666
206.16,208.3133,59.9808,59.99426866666666
205.68,208.29406666666668,60.0312,59.99438866666666
210.14,208.2893,58.3737,59.98910366666667
205.57,208.27383333333333,61.6675,59.994558
212.25,208.28743333333335,58.4112,59.989278
209.77,208.28856666666667,61.7055,59.995098999999996
207.12,208.26623333333333,59.9628,60.00028233333333
211.03,208.28573333333333,58.4078,59.989277
207.57,208.29256666666666,61.7094,59.995110999999994
207.4,208.29346666666666,59.9592,59.994870999999996
208.73,208.2933,60.0312,59.995003
212.89,208.3121,58.3737,59.989706000000005
206.23,208.3002,61.6713,59.995172999999994
206.77,208.27786666666668,60.0312,59.995293
